,0,1,2,3,4
0,0.90675531335219,0.8895875799705343,0.8754924916766396,0.896409087706777,0.8294052320992257
1,0.940284559635561,0.9147441419212108,0.8761113870035964,0.8803254506961198,0.9042819209661466
2,0.8579461962306624,0.9004647340280498,0.8744039220700002,0.9545956483531817,0.8348975588892031
3,0.8442129671294001,0.8653803139465195,0.8311108040441839,0.8712355116038168,0.8783294481417915
4,0.9174804215263268,0.9223572908808404,0.8725638736158685,0.7585254367577516,0.8997737768594278
5,0.8543134466400839,0.8855805655168871,0.8310307940747571,0.8918649073593442,0.8422254874750954
6,0.8939675512498679,0.9013385157208944,0.912543876204428,0.8096343339171963,0.8998204444825897
7,0.8705767033787579,0.8610485029167929,0.8396804737175647,0.8495070595997432,0.7842161064611397
8,0.8821726289431434,0.9136850800150742,0.8658511741047155,0.7488596931051448,0.8680457138216262
9,0.8351275673150349,0.8590522521965078,0.9391586228797628,0.9476187435485486,0.8853533261745623
10,0.9139678345584588,0.8280672538461838,0.891972013580987,0.8500633800080715,0.8800413354907093
11,0.8191778647631797,0.9400748600288104,0.8221878711089557,0.8502339504328016,0.9126340810709084
12,0.7845569002405874,0.8494236829217803,0.8419013251905367,0.9133214609982683,0.8612959725248029
13,0.9131389655988382,0.8559395342652418,0.8166676740772234,0.8590728725817933,0.8560524966339578
14,0.9456711875756747,0.8238628003269344,0.8344289055725287,0.8744795064685665,0.8702258803897731
15,0.8852203735725985,0.8324671544488489,0.8737688025710058,0.8842029780668004,0.8996793040089937
16,0.7928476562619469,0.9314506636947208,0.9006775219431783,0.8218684924558997,0.8548998451238168
17,0.7694804172982227,0.8779865085423748,0.8808132708995231,0.7739645442311507,0.8273973866991531
18,0.8021273517014256,0.9435501187181152,0.9302817273244244,0.9157933090116264,0.8015310356768767
19,0.8689775486126354,0.8810888009045321,0.9045956853248889,0.90090200895054,0.904373161986722
20,0.9326972147366545,0.829826562165807,0.7726955692847064,0.828837608774816,0.858621232569695
21,0.9290799633347318,0.8751879805287899,0.9310919542088801,0.8546968821252505,0.871071223662295
22,0.8479267205860189,0.928135384457943,0.7947345052480996,0.8648334539708779,0.8756938262552951
23,0.8655469728930705,0.9065600443009618,0.8945616807864535,0.8655604741807756,0.853665622228038
24,0.901542626749422,0.7953446778910046,0.8391927151696875,0.9305891807161586,0.9108026677264905
25,0.9030698440898677,0.8662553373944937,0.8012292893275079,0.9210426448831411,0.8367384608860866
26,0.8274780488493046,0.8348614135580615,0.8297764950674485,0.8744785490799569,0.8661028928383135
27,0.8619139649993478,0.8237770416132981,0.8650158100874694,0.8474324243579316,0.7983249828929724
28,0.8664913033581759,0.8206355046150664,0.9317489298377211,0.8909395265796677,0.8472771219455189
29,0.8107219238810652,0.885159067260092,0.8911064488358558,0.789862965358886,0.8243814947841439
30,0.9626745603136011,0.8698104047207724,0.7348046096886494,0.7646005591181682,0.8094336611755906
31,0.8597899124137716,0.8558365979389797,0.8618255901699291,0.9203534803363775,0.897355308084808
32,0.7889990943943381,0.829642265008659,0.9398212563010817,0.9668961772103668,0.8209352265504906
33,0.8878920029936945,0.8545878838066989,0.7982466251395038,0.8432663348852194,0.8613148205565397
