,0,1,2,3,4
0,0.9154087286585516,0.8325088426140812,0.820365121616869,0.878421025448445,0.939104975681255
1,0.8692164639431611,0.9410218701800666,0.9504358809144307,0.8442454821943944,0.8828254673707794
2,0.8501122177234474,0.892570393908048,0.7981477683668774,0.8675110828695083,0.8655041688610339
3,0.844872655542404,0.8125800442366493,0.8667156541243899,0.8421227542224803,0.8305915357753088
4,0.8172800714890092,0.9199148098400152,0.8866820087310453,0.936615788689469,0.9193685039670931
5,0.9540574526731571,0.8860691283191071,0.9100698171821077,0.8886131209667703,0.9187751175519198
6,0.8160285183477629,0.8970119567586472,0.8891115645291918,0.8570373034723997,0.8066538882417189
7,0.8933058313137364,0.8540299686391202,0.8324707746613951,0.8382945292870756,0.9316647891259653
8,0.8059728506493765,0.930717953158677,0.9158668384187563,0.904991155632023,0.8762863232199507
9,0.8850625260853094,0.9063510045599178,0.8628358544787731,0.8961761755592302,0.8717587460887515
10,0.8844046083707375,0.8543468260963635,0.9013719722767144,0.858102180112631,0.8386576609678504
11,0.8314546132145768,0.8501227666553424,0.8605835894726368,0.8606593407675762,0.8768489931618682
12,0.8468594615833402,0.8399682555776056,0.7796258685206063,0.9047637112677679,0.8228361951017381
13,0.8573281694749715,0.9803748114547257,0.7667360009290315,0.8773564070916162,0.8068800731811498
14,0.8252529361954133,0.8639742152178557,0.833136881494233,0.8398171099449047,0.8124493731300979
15,0.8458693024016865,0.8235691499973763,0.7761009347445363,0.9009635875665568,0.9133362333362236
16,0.8823490484553314,0.8156522378854039,0.8530597145711879,0.9121116674426129,0.8192052907756899
17,0.8927011332335759,0.8896192968919407,0.856115551384317,0.842341726891133,0.7451006613983415
18,0.7947290591360407,0.8706163810305217,0.8256127223072576,0.8640091215281612,0.8792717679177467
19,0.8040389540749968,0.9106994439965981,0.8246334878889978,0.8633284672775119,0.8499556348902839
20,0.8324298843392024,0.9043190682142881,0.8950071036228582,0.8637955728109614,0.8445309971196756
21,0.9095934949390883,0.8537377751843418,0.7841647453933138,0.8882282528686819,0.8523822879887455
22,0.8100056272495428,0.859662823491377,0.8628817278251024,0.8701001673530045,0.8999182797911616
23,0.8990085257965672,0.8379298042124568,0.8477177310859858,0.8191499694407983,0.790789708895961
24,0.8744461007528523,0.8756676928309484,0.9953978078454645,0.7946397785339829,0.8445976270452484
25,0.8712603667166928,0.8155265135206378,0.8457508887485023,0.8032780927594553,0.8082260649023305
26,0.8725642089887861,0.8532821116167901,0.8171680465853237,0.9190012738913538,0.8922202610209653
27,0.8132571685655522,0.8464374372807405,0.7686313842227966,0.8462284530172075,0.8604649866319245
28,0.8767348293530686,0.8503583414881102,0.8086012573076686,0.8309832493553878,0.9071904048345286
29,0.8520832052037912,0.7810119566624418,0.9152760155621756,0.8026082089266909,0.8464442352270216
30,0.8523755642542163,0.8591042898338798,0.8648136805752367,0.854899026839654,0.7850945438023912
31,0.8286675999557012,0.8988122479658223,0.8529955694187434,0.8450587649722354,0.8490256083389208
32,0.8591749347294871,0.789700536641891,0.8828908803255722,0.819804692037835,0.818086673352332
33,0.7888256085092216,0.8621642290411582,0.9179178809603751,0.9200261424325353,0.8117389383357745
34,0.9014780305614616,0.7391217255241425,0.8757225432412784,0.7803081232668607,0.901142310565921
35,0.8519101056935184,0.8532310772972242,0.7922145226747355,0.8656307280425147,0.8118895473060747
36,0.8459049200103405,0.8315627170017054,0.7379835436830596,0.8751638651160021,0.7968908847467189
37,0.9168107907513163,0.797215689216856,0.814507909381009,0.8556670841937144,0.8839881169102612
38,0.8362329299482826,0.8851789491441884,0.8331205479985261,0.9783527593505437,0.8581284920707053
39,0.9371612655641031,0.8559239003252553,0.8247516731356249,0.911090673152469,0.930639329491447
40,0.8026245886573269,0.8681851153535786,0.8451961701537932,0.9722907704084832,0.9072366863893504
41,0.8869752020089599,0.9026193978641293,0.8238001694782727,0.8280890546885,0.8930919055886484
42,0.8351771961126698,0.7345994746738651,0.9516405279111033,0.8791043400181402,0.890229740473752
43,0.878321803181908,0.8751356587568124,0.8696134023406203,0.9049533429418948,0.8708436382285235
44,0.8768066073641225,0.8462063092073271,0.9034863329583368,0.7721929879015239,0.8899116646707252
45,0.8057915833855951,0.8578324132455523,0.8630085708582198,0.9196931634700123,0.8944554274183035
46,0.9373490205055128,0.8447553212887302,0.8499461677961698,0.8622831685191914,0.8977939047136063
47,0.8638429092488649,0.7985619456113593,0.7924721628942031,0.864238167249512,0.8769130116701022
48,0.9085749037040822,0.8303983382354421,0.8476534567128474,0.8067533475969823,0.8771412650589105
49,0.8991104417841745,0.8824172013461663,0.8514097213751103,0.9039828430569425,0.9286460682488086
50,0.9008953802463096,0.8722356736200271,0.8740313027997126,0.8651344106562409,0.9699569840827539
51,0.8680372057593932,0.8916357471395868,0.9205039747070937,0.9195795187729054,0.8026483101665517
52,0.8145603388072935,0.9227442931584338,0.8220746597086888,0.8305285414252592,0.8253417078327171
53,0.8202640413356522,0.8400705568960056,0.8165044207898084,0.8644032103437194,0.8485459607838932
54,0.9078674625220349,0.8764210565959671,0.8499732524536081,0.8960277659161447,0.8758239730728425
55,0.8421419119018447,0.8535204527475282,0.8582563764640472,0.9877319336877916,0.8047871385341325
56,0.9408352038036423,0.8840665354145651,0.8560411202646394,0.8125184914245316,0.8971071795202725
57,0.8656098062807818,0.8591709912241937,0.8508392378557472,0.868081320965582,0.8937383218747378
58,0.8524732154338208,0.8489517436032995,0.8690482944021228,0.8877389607909565,0.9100298687175068
59,0.7892494270354192,0.8437565584551611,0.8617701197280268,0.8357110753817542,0.9252119251697961
60,0.8303764697514583,0.843748285414502,0.7951175689394151,0.8187643523208428,0.82575808669241
61,0.906381991123663,0.9379015636292288,0.7516120626050193,0.8944391421922924,0.8532188206282454
62,0.7850495733508263,0.9138664673739076,0.8451820850981597,0.9032361715686106,0.8825356517573728
63,0.8510582038331204,0.8687479665041695,0.9627036025532273,0.8111394130251401,0.8184555295875766
64,0.9199963438562271,0.8421301820745912,0.8695820792444227,0.7566799701796358,0.8737267722489843
65,0.7569781159770153,0.7754488538842421,0.8344623756838269,0.8285560569085884,0.8181797535743199
66,0.8101334164057009,0.879309226796561,0.8336599927072179,0.8283743803632588,0.9050375110111807
67,0.8482172730621602,0.8740812338715587,0.8026825618656581,0.9193928315295673,0.7997238847253924
68,0.9059465413029123,0.8173660758176915,0.8944713029377337,0.9627123304261946,0.8379897328082349
69,0.9166742135059404,0.9069994041215743,0.8716555028102223,0.8851478616969205,0.9045117111794174
70,0.8400845685212737,0.832183401877154,0.8294260766720788,0.847514910988457,0.7932309962737683
71,0.8294557364746266,0.8899442205638268,0.9159021415123254,0.8426789417014573,0.8910201466921335
72,0.8947859781639351,0.8167079554332605,0.8394289472091545,0.8239890381286281,0.8377799144745036
73,0.8829408487221984,0.8999195427515378,0.9487486721585142,0.8872535429642687,0.8678849799501662
74,0.863401953948692,0.7569462501566817,0.8575595151060645,0.8300245013652502,0.8584597025272792
75,0.886163311801825,0.8648815609521419,0.8666905594656376,0.8190929146371826,0.8647366190082739
76,0.8014270047228076,0.7715222619614194,0.8538013121333934,0.7802293210007534,0.8618334468844686
77,0.8426498117640014,0.9175037614061825,0.9223727643820573,0.8240080736153935,0.8155573734535115
78,0.8716692713385412,0.8644924953618958,0.9107656447745391,0.8553231540149248,0.860537330648903
79,0.9190760758311775,0.9307012778110986,0.7541280153590973,0.8436990578280327,0.8596408388330725
80,0.8474758168053752,0.8733099279496106,0.8692425389491707,0.8467279472893323,0.7400130515981812
81,0.8649992150113808,0.8256527669938731,0.8038795589972528,0.8339595006592548,0.9242954728174726
82,0.7919489988065759,0.827962496532884,0.8551189238606602,0.8757633925499211,0.9023114757209418
83,0.794879981644699,0.9472513663833564,0.8882284961513212,0.8395024174472797,0.8091575393682582
84,0.8440680542798558,0.8997092006927805,0.8117271834251609,0.7910147968080177,0.8679067762354816
85,0.851501976491307,0.8448440755030511,0.8662006321268423,0.846248831577666,0.8348943758816414
86,0.7990525147107523,0.8396636267085866,0.9442885940649378,0.8524025111276193,0.8636077627604974
87,0.9241021132915452,0.8288675671809891,0.8694901774869317,0.9102867402337991,0.9297850598985349
88,0.8931338173909551,0.8719666446790943,0.8341837241795333,0.9138693634817519,0.9084518486874036
